,netflixid,title,image,synopsis,rating,type,released,runtime,largeimage,unogsdate,imdbid,download
292,80221016,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABclsRTarZs2HF9Az0elf1RvWRuWlFiW2_6yqSgOV3mRwxE_P_OIqkDwOTzWLM2Ki1EY27Xh-jy7V8LVB6fyowUe5eye-mJJQOPWTPyyKr5abTCGUxipojha2CQ4.jpg?r=502,"In an alchemic mix of fact and fantasy, Martin Scorsese looks back at Bob Dylan&#39;s 1975 Rolling Thunder Revue tour and a country ripe for reinvention.",7.7,movie,2019,2h22m,,2019-06-12,tt9577852,0
293,80214706,Tell Me Who I Am,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdJCaWCIb5SfWBHGHkPuMeb7Pg-HVH5Mgj7yU_TEMwuaYl3MLnclwElqcQHwwySXsLNMB8gsc42Ma1w3rc8y7AVp8RCou4RFonf4hfdrbIbrkwt4FyAsk45jVCs.jpg?r=6b4,"In this documentary, Alex trusts his twin, Marcus, to tell him about his past after he loses his memory. But Marcus is hiding a dark family secret.",7.7,movie,2019,1h25m,,2019-10-18,tt10915286,0
294,81062293,Mike Birbiglia: The New One,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUBp_ZYWHHIttpQyfB7F5sgcj4Nc6O0fKR1-aVGR4JgH3DGr7ijxD5aCmgE0FTVnIoowQgHQadib7lQ_JFh1DkXgtwK4rcZS7ld4N-m5fvUcYUyMWoAplucV2Po.jpg?r=dcc,Comedian Mike Birbiglia hits Broadway with a hilarious yet profound one-man show that recounts his emotional and physical journey to parenthood.,7.7,movie,2019,1h25m,,2019-11-28,tt11163014,0
295,81213895,Khubsoorat,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVcWsmXDdRzLiXaffQOVOe0h9VeGzPCZvR8TazY7SAh-i7ROGRaD534sk6oXibCV9-5S5lqjGDp51lqatJ5eebql0Q.jpg?r=0fb,A strict matriarch&#39;s regimented household is upended by the arrival of a spunky relative who challenges the rules.,7.7,movie,1980,1h59m,,2019-12-31,tt0244585,0
296,81168282,A Sun,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZETX12fziJXrphM2zrEZGeQiHq2NRev8Meq6ULt_AMF1PlJffMCNAw0Z3yfbqe8KYcdAadM2BK9x-A0-NT6VUZf9j3EEUf1ji1fEdkQhy13HjPLulgpjMWpaf8.jpg?r=d9c,A family reckons with the aftermath of their younger son&#39;s incarceration and a greater misfortune that follows.,7.7,movie,2019,2h36m,,2020-01-24,tt10883506,0
297,235527,Agneepath,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABfv6C6c3LupVUwb2Z-N_uLZQTKL3Ru3PawdPaUXwA4YRG7kRI-tFazBIWQjKgtf66kYEMwteRJAhAY_ds7n6cL9PMA.jpg?r=187,"A boy grows up to become a gangster in pursuit of the mobster who killed his innocent father, but revenge and reparation may come at great costs.",7.7,movie,1990,2h54m,,2020-04-01,tt0098999,0
298,81260303,Material,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABac5oMHFre0A1QAI3SnQIvs-xxOvI5BU8LSACl8Umf5pwv3cYp0Xxy_SXQuJJuBC0SfJuCnMzSJ3VlJ2INC88b3Zww.jpg?r=3f2,"A dutiful son must hide his pursuit of stand-up comedy from his staunch father, who expects him to inherit his store and uphold their Muslim beliefs.",7.7,movie,2012,1h34m,,2020-05-01,tt1899240,0
299,60020891,Blow,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABU0X5Rol9DH_en2cdm1_bTHmwckRnlEi-1Cz_5xi-5kSINNE_Vr6QNifUUDfXbOje55F3BUypy0wLY2XC2j8JQkqlQ.jpg?r=908,Cocaine smuggler George rises from poverty to become one of the biggest drug dealers in America before his eventual downfall.,7.6,movie,2001,2h3m,http://cdn1.nflximg.net/images/7125/11717125.jpg,2015-04-14,tt0221027,1
300,70166234,Being Elmo: A Puppeteer&#39;s Journey,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRUsoy6fopoC806dtGoefmHvUc57Gt3-45n_KWXzL-3ZpVt8HuowAptZA7ufToa_CpiajQIv1k77vL9TI3gtDTgZcw.jpg?r=acc,"Narrated by Whoopi Goldberg, this documentary follows the career of puppeteer Kevin Clash, the soft-spoken man behind the furry red monster Elmo.",7.6,movie,2011,1h16m,http://cdn0.nflximg.net/images/8029/8718029.jpg,2015-04-14,tt1787660,0
301,70235384,End of Watch,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABU8eJckU5nnHR8gsK--gtQclCcSGMhaxP9KcOfeGoeMgELXCqiXj_1z0-wQ62DzhzS-s97Yc6nKJ00c8VwKAXntDww.jpg?r=5e8,"Officers Taylor and Zavala patrol the streets of South Central Los Angeles, an area of the city ruled by gangs and riddled with drug violence.",7.6,movie,2012,1h48m,http://cdn1.nflximg.net/images/5355/24425355.jpg,2015-04-14,tt1855199,1
302,70308063,"What Happened, Miss Simone?",https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABXvV6JuIKxzxpybJXxIu8tgXfg8SHtbcCYw8f4wJEkmNCA5E9l7qYZgMKZ1EXJ9q8HBPc3uakTHipy4_YrYpm7G2-DGnG6id7l5eisYso2zVtvd_dqbXzzpopDo.jpg?r=7d8,"Using never-before-heard recordings, rare archival footage and her best-known songs, this is the story of legendary singer and activist Nina Simone.",7.6,movie,2015,1h42m,http://cdn1.nflximg.net/images/4892/22094892.jpg,2015-04-14,tt4284010,1
303,70167128,Miss Representation,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRjz7aCBK4z9aVz8IO0ue9gM4NkJYL0ddvaV4PQzuspQD2U5LHetAhPY0mXStW_5gvZ03WSN9cl81E9vvIEFYtEq9g.jpg?r=dda,Explore how the mainstream media&#39;s often disparaging portrayals of women contribute to the under-representation of females in positions of leadership.,7.6,movie,2011,1h30m,http://cdn1.nflximg.net/images/7136/8417136.jpg,2015-04-14,tt1784538,1
304,80063617,The Boy and the World,https://occ-0-2219-2218.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABT0UeElSO9_sWp9PPLom7NmS9vSAnt0XCeVLCcepJUNq3f3VhpE7FfAjnq-lnVCV9gXYK3XCTfaX9arWE28RLrRhTQ.jpg?r=17a,"Young Cuca leaves his idyllic village on a grand adventure to find his father, who has traveled to the city seeking work.",7.6,movie,2013,1h20m,,2017-10-02,tt3183630,0
305,70115629,Despicable Me,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdJH6fHCmYKuIFUDecgAeIZ6iPx5yY2bwV_aprAd8pPr2EUbEKXsy8IQ3MsNuy4ne75OBuBoIYzSeUIQc-nx3ojh_w.jpg?r=58e,Villainous Gru hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.,7.6,movie,2010,1h34m,http://cdn0.nflximg.net/images/0640/8420640.jpg,2015-04-14,tt1323594,
306,60023071,Minority Report,https://occ-0-138-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTX_ghCRX_OSEeMWFQPnoSeTUJP6dk0s9HaJ6ls4IYj4_3iHLRPjeXymbver9LEZ8b8UxsUTyZG0bj65CmSFZ6Lzkw.jpg?r=577,"In the late 21st century, when technology can predict crimes before they&#39;re committed, a top &#39;Precrime&#39; cop is targeted for a murder charge.",7.6,movie,2002,2h25m,http://cdn1.nflximg.net/images/6657/8246657.jpg,2015-04-14,tt0181689,0
307,70117297,A Single Man,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRTgABnVCB6eFk3NBeVf9AW4sploc13fxV5nOuvE-qtyL2EKA58IH2zQPw0NuPGMePdJxVgmbcL5m0RGLOx2tJappQ.jpg?r=2d0,This stream-of-consciousness drama centers on a day in the life of a gay college professor who&#39;s reeling from his longtime lover&#39;s recent death.,7.6,movie,2009,1h40m,http://cdn1.nflximg.net/images/1253/23371253.jpg,2015-04-14,tt1315981,1
308,80102952,Quincy,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdHbMj2ru-8_AnFL3D49YgKhpL2p1XSO4HYY7lD4MqeTLAy5lyVhb4SJwBt0mxC4Sslc6Wku80rBNOVkoriGRCQjNI6HBXa1PVSGEYXshULh8_PDkN7StfPUV5g.jpg?r=b2b,"This documentary profiles music and culture icon Quincy Jones, offering unprecedented access to his private life and stories from his unparalleled career.",7.6,movie,2018,2h4m,,2018-09-21,tt7440432,0
309,70140322,Kevin Hart: Seriously Funny,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYtzkaegBGDGlxS9xp34D28kqpoGiXzA_r304ZKbY_e_oRJHcTq7bDkmHN8uG6We-U1fdvGLklrlMCj1L3LyAEgtMw.jpg?r=4fe,"With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance.",7.6,movie,2010,1h7m,http://cdn1.nflximg.net/images/0156/8940156.jpg,2015-04-14,tt1714196,0
310,60023237,Y Tu Mama Tambien,https://occ-0-2219-2218.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZwr4oVkkqXJgLdO9I_0d4fjGBZcqu98Jb794TixuiUrXdaEdPE6dB_wiqLi-_KkFQSJfCbM6VsdrNa3EgVifvPD0Q.jpg?r=bed,"When rich teens Tenoch and Julio meet the alluring, older Luisa, they try to impress her with stories of a road trip, then convince her to join them.",7.6,movie,2001,1h41m,http://cdn0.nflximg.net/images/8496/12048496.jpg,2015-04-14,tt0245574,1
311,70258995,Berserk: The Golden Age Arc I - The Egg of the King,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVqqVu4yjZ9B9Qr5uojkSAPUYYKilhDen6vVevFzKBMklgwRet6gO9Su8P1-HPMLo89wZ8h_fQxTck_MDklB10GX8Q.jpg?r=2ca,"Loner Guts is recruited by Griffith and his band of mercenaries, but their ensuing success as a full-fledged army could lead to a horrible fate.",7.6,movie,2012,1h16m,http://cdn0.nflximg.net/images/4670/12154670.jpg,2015-04-14,tt2210479,1
312,80005738,Room on the Broom,https://occ-0-2219-2218.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABSC0cT2kaVXgIrnwOQ6G_QByWbYrtDFedFRpKP5DZhaFYEm22cccBgdqk-yfzB5ClR_KwcOfDjQ8liOghN0qp3HJyw.jpg?r=4aa,"A gentle witch with a ginger braid offers rides to a variety of animals on her increasingly crowded broom, much to her grumpy cat&#39;s chagrin.",7.6,movie,2012,26m,http://cdn1.nflximg.net/images/8277/11728277.jpg,2015-04-14,tt2484120,1
313,60001807,The Naked Gun,https://occ-0-1490-1489.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdL2mqPICpAgLMO2_UYSkAKVdX-JWe1-o3tk2dsvSRRILgPjFN2Ys3qIOLmxUBDx-AewBLrk8y8JzdOgEgkWRK8T0A.jpg?r=c21,"While seeking his partner&#39;s ruthless killer, incredibly thick police officer Frank Drebin stumbles upon on a sordid plot to off Queen Elizabeth.",7.6,movie,1988,1h24m,http://cdn0.nflximg.net/images/9542/8899542.jpg,2015-04-14,tt0095705,0
314,70091304,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,http://occ-0-753-1360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdNlOqspY9trMdbOYuBCckkxchRkeT-JS6HnwjsBdP_0pApXvz4hBmTkKA0KvKAk3XbDWLGxd5HDHh9cyPerR-AJBg.jpg?r=8ad,Mike Birbiglia performs in this live concert special that features a riotous selection of the unique insights and observations culled from his diary.,7.6,movie,2008,1h22m,http://cdn1.nflximg.net/images/5025/11305025.jpg,2015-04-14,tt1188112,1
315,17671454,Dil Se,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABT6Od8-XAOYVhDAR6PeQENJPAASBhQk1K6pvYKu6r3HV8TyXpGY-kirbLdcuhG5ktm0vd4gmcBGyQuD_rrst8CxK4w.jpg?r=b5f,A radio broadcaster&#39;s intense attraction to a mysterious woman opens the door to a tidal wave of powerful emotions and desires.,7.6,movie,1998,2h45m,,2018-03-01,tt0164538,0
316,80182949,The Untold Tales of Armistead Maupin,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbd_x0soawy_QBBUHatwPYgxqzMJtxTAb3e6pNP9a5egVW7WYZn7twGMjXxw-sYobH3fsFXkEC1BNEZ9xdYQRNxRkA.jpg?r=16e,"This documentary traces the life of &#39;Tales of the City&#39; author Armistead Maupin, from his conservative roots to his rise as an LGBTQ champion.",7.6,movie,2017,1h31m,,2018-01-08,tt6151222,0
317,70273272,I Am Divine,https://occ-0-299-300.1.nflxso.net/art/db5f0/2d818c19fdf7afd2eba26b0823cb288e583db5f0.jpg,This captivating documentary explores the life and work of filmmaker John Waters&#39;s muse: internationally celebrated drag superstar Divine.,7.6,movie,2013,1h30m,http://cdn0.nflximg.net/images/4540/9744540.jpg,2015-04-14,tt1356790,1
318,70135647,Playing for Time,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABW16Y9g5u33uJ_2KYo-mghjjgbq8zdmx9yLaavJUTSL-4rbnrcd-DSp5qKEWv8NTBSPEeo6ODE_CHQZMtKZZjW2lMg.jpg?r=63e,"Captured by Nazis and sent to Auschwitz, a Jewish musician is assigned to soothe other prisoners marching to their deaths in the gas chambers.",7.6,movie,1980,2h28m,,2017-12-01,tt0081344,0
319,60010488,Indiana Jones and the Temple of Doom,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVuLynnNZ7GSoWO1rRL9T5h9NiVMvvbR3nQQAsPFrWbEFoPlWZyVT2W1drX3Zi5Gfr97ri0Mb0DNg2Yn-oFQGpZ-HQ.jpg?r=99d,"Indiana Jones, his young sidekick and a spoiled songbird get more than they bargained for when they go to India in search of a missing magical stone.",7.6,movie,1984,1h58m,http://cdn0.nflximg.net/images/1396/24041396.jpg,2015-09-01,tt0087469,0
320,80036832,How to Change the World,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYtukAQro9yQfGCsTcnyfV9rtMnt9YuvdxmbJe5Vgc3F5NaCoA1x6xt2D6gw0qEPfMNKdjUjbi8nHBbLfHe74o0K6Q.jpg?r=bcb,"In the 1970s, a group of activists who gathered to protest nuclear testing formed the iconic Greenpeace environmental organization.",7.6,movie,2015,1h50m,http://cdn1.nflximg.net/images/1413/24201413.jpg,2016-01-01,tt4144504,0
321,80093820,K-on! the movie,https://occ-0-1007-1360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAAARvqt6Jyd2JI5-0s6YEbkZLgkN-hVYH9eqDJGrxtECeKE60e4yvbc40wZ2nJaU2GhfLUPqs4uCpdWIEF60oHPMHwZQ.jpg?r=64e,The seniors in Sakuragaoka High School&#39;s music club live out the graduation trip of their dreams when they celebrate by performing in London.,7.6,movie,2011,1h49m,http://cdn1.nflximg.net/images/0057/24300057.jpg,2016-01-07,tt1909796,1
322,70301469,Jim Gaffigan: Obsessed,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABfNHxIgbwVYDlWTBnNXIVd9idyMWDz_6hT9Uzym3mAygqlW7ytBNn-1S94zE-qYNRQUmLAF4sxiVYX34EytEjDEwRA.jpg?r=ac4,"Comic Jim Gaffigan delivers his sardonic take on topics like eating, exercise, weddings and his five kids in this live stand-up special.",7.6,movie,2014,1h10m,,2016-08-10,tt3481550,0
323,80108616,Hell or High Water,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABW7K_p4Wq8AXOaVMWJ3MazDdJpl3pCRLtb1RW69tJRNdZwCLBymQuZvEVv-uqUi4qGMI6OzcJtsPP85-VdD8U236Zg.jpg?r=a06,"In a desperate bid to save their family ranch, two brothers stage a series of clever bank robberies with a pair of Texas Rangers in hot pursuit.",7.6,movie,2016,1h42m,,2016-11-18,tt2582782,1
324,80134420,Mucize,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABWTbjNZclCcyEDkWqlxi6tyjs7t9c6NGLdTiDiToewm6Fn34TUf1BKfOxIn7EHPzkzSNQWAwHkfncnNYyiVYiPnUOg.jpg?r=8a3,"Sent away from his family to a remote mountain town, teacher Mahir helps the villagers build a school -- and inspires a path to hope for them all.",7.6,movie,2015,2h16m,,2016-09-23,tt3138782,0
325,80134515,Bana Masal Anlatma,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcduB7MDChJgyMmbFlQHAuHULZRvYEMENf2ety-zzkiCmSg6l1B-AobWMnJFdMabwmCL91bgMIAEToCIk_8fI3nTVA.jpg?r=e79,"Minibus driver Riza is a steady presence in his close-knit neighborhood, until he brings home a dreamy beauty and throws everything into chaos.",7.6,movie,2015,1h43m,,2016-09-23,tt4195278,0
326,80115102,For the Love of Spock,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQA5hlq4737_WVAgF6WmvOL2-wA4OY34-4TWN8cEhUPDkdejHXUx7GDeeC-MnyHWjfB7LPp5nhUfKNRCoTK4imM8Bg.jpg?r=1e8,"The son of actor Leonard Nimoy directs this moving look at his father&#39;s portrayal of Spock, the iconic &#39;Star Trek&#39; character he played for 50 years.",7.6,movie,2016,1h51m,,2016-12-01,tt4572820,1
327,80177414,On Body and Soul,https://occ-0-1490-1489.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRH6Ao2K3DZnwfuV7J1dPwkap6BFtNE7QS2sscoO74jsOnj_W3ErzLRZonb8FtHoeo99NyDoIbuc-HXofDeVOnXCnw.jpg?r=ab6,Two shy and socially awkward co-workers in Budapest form a special bond through a mysterious mystic connection that manifests in a dream.,7.6,movie,2017,1h55m,,2018-02-02,tt5607714,0
328,80126485,The C Word,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcqx6iHprgTq3P8RswoS1bPxnmkthsCO_TG_O3myQkcyqrb6buiwWKWkJyFIFQOmioRyK2OhszCaoPHWpDoEkc0aug.jpg?r=9f6,"To solve the mystery of cancer, challenging the status quo is a must. Witness how lifestyle and societal changes may help beat the disease.",7.6,movie,2016,1h32m,,2017-03-24,tt3568218,0
329,80161109,Louis C.K. 2017,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABWxk_u8tp09x53t3jhu2EnNEHwghnbnTLMOKko9EfNipyLrCZEgGT608yJYLYBI_PwtMGBgghnU571jnNYxVpDmJptab55ZQ3uFhxXmfrtAir_5ecBGYx129xKg.jpg?r=676,"Louis C.K. muses on religion, eternal love, giving dogs drugs, email fights, teachers and more in a live performance from Washington, D.C.",7.6,movie,2017,1h14m,,2017-04-04,tt6736782,0
330,80158042,Dear Zindagi,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdSyc09doJMP0vjVZoPPUVf-dri49smnMf6AACXSpQX56_a5pJkCY3ApNhivHmBR4r6AaH6N9QYYWWbuyMj50XPs4w.jpg?r=29c,"Accustomed to living an unfocused life, a promising cinematographer meets an unconventional therapist who introduces her to a new way of thinking.",7.6,movie,2016,2h29m,,2017-04-24,tt5946128,0
331,70000781,Beyond the Mat,https://occ-0-2219-2218.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdBw7yKUJPnJnQS1xqu1JQHEhxXildUfoR19AvIGLoVccj2ny6nT68Z-9ZDomH0n-qnlCnpojul--eZM4TehgswfuA.jpg?r=b71,Documentarian Barry Blaustein exposes the fascinating reality of pro wrestling through sobering interviews and eye-opening footage.,7.6,movie,1999,1h42m,,2017-08-24,tt0218043,0
332,80147971,Franca: Chaos and Creation,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABY6Hcdg6TlMMITKzht0YUGjYQPaGMySjo30NbISoxHrZLxAfc4QoCjLmeuUYaAG9VQsrJtbbHAb1ONcgvJ0JoxePhQ.jpg?r=263,"A documentary filmmaker chronicles the life and times of his mother, Franca Sozzani, the editor of Italian Vogue and a fashion-world provocateur.",7.6,movie,2016,1h19m,,2017-10-01,tt5317286,0
333,80187307,Tom Segura: Disgraceful,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABeP2CEVks5CtcZt24ibmuEeYVMvsEW4xH9IlqG98D-_UE1IHRpXQ0cfCCLRsWLADDXFxCwleiFab1UyOzttN88_c96hmQXkfieEnJRbSQDT7px3xRh3P_2SLf00.jpg?r=18c,"Tom Segura gives voice to the sordid thoughts you&#39;d never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more.",7.6,movie,2018,1h11m,,2018-01-12,tt7379330,0
334,80194388,The Florida Project,https://occ-0-2042-299.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcsSgWdX24zkOMlkkruEpfB1xmuRnp6n5vbSrD9RBl8hHFJHavgUOuh7gTTURD8URfIsz9oHFWIhzeYehlj1sa0YLA.jpg?r=78b,A mischievous 6-year-old finds the magic in her own circumstances while living with her troubled mom in a budget motel near Disney World.,7.6,movie,2017,1h51m,,2018-04-07,tt5649144,0
335,80236470,Monty Python: The Meaning of Live,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVByqXumlqn-oYRgV2u9hZzswxOT2Iw2D65AWf403Cihyxi_TLPrJ5gt_qQ2dsOzmEE3lkgLiBNgS1_zb-5m4GIGCQ.jpg?r=4a2,"From heyday to curtain call, this documentary offers a rare glimpse of the legendary Monty Python troupe as it stages live shows after a long hiatus.",7.6,movie,2014,1h33m,,2018-04-15,tt4256544,0
336,80245442,Bad Genius,https://occ-0-64-325.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABd03iIKmVpCmsahB_y1iddxm06PO8yL_VkxRTblGFWwDSa_jc-kyhhoIT9dui5aD_5fAbzldAty-LV8nao63iDpmlQ.jpg?r=167,A top student gets pulled into a cheating racket with increasingly higher risks and even higher rewards. But she may lose much more than she gains.,7.6,movie,2017,2h9m,,2018-06-01,tt6788942,0
337,70075775,The Blue Umbrella,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABSLqUs6HI2UoU0c4JAPr6kbf84kUTHZjxE7tWPDbpGHWH_jbDIBMoPyKnU4LS9OfTsc4glFMxtQBEYKWdmtOkr-tXg.jpg?r=fb1,"A charming allegory based on a novella by Ruskin Bond, this visually stunning film from India explores themes of greed, loneliness, longing and loss.",7.6,movie,2005,1h30m,,2018-08-02,tt0457802,0
338,70303424,Highway,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTNhY7SUA9Nny1OIfJqfeVv5DtbdOrGLAF1c1G-D-Gmk-t8Ys9nY-pwVydK0jj_0ZoGPLCNVcyCERwZCw95L_FkFkA.jpg?r=8a8,"City girl Veera is kidnapped on the eve of her wedding, but as her captors take her through the countryside, Veera finds herself feeling emancipated.",7.6,movie,2014,2h7m,,2018-08-02,tt2980794,0
339,81016337,Gie,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQWVmrY0-9QiM8ViqXBd7sH2iw3BJSkBCVoP9VGHFaXM4thkDOFnyBAzyeXUomwz00uzhEDUnbJvGGjnpnfonoJ9_w.jpg?r=169,Indonesian activist Soe Hok Gie experiences a political awakening during the tumultuous regimes of Suharto and Sukarno. Inspired by true events.,7.6,movie,2005,2h20m,,2018-09-15,tt0459327,0
340,80243541,Bhavesh Joshi Superhero,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUsS_uJO4-czcazxdLVUCXHu_hf4mDt0mrJ17Yb2esg9fUv-bRMDnapEl1jlOHThGB-K-jaOV0Fm1wUnJ2bhvqprnA.jpg?r=e23,"When his best friend is killed for uncovering political corruption, an idealistic young man decides to become a masked fighter for justice.",7.6,movie,2018,2h29m,,2018-08-16,tt6129302,0
341,81018240,&#x200B;&#x200B;Kuch Bheege Alfaaz,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbxK8z_cb6K8nWwfWOQe-s9GPGklkCqTMJwXZ9zopNqXxb7H_7yEdpa4MDcGE53dmq8iuZoFgtldHiQ_16MgfvjV5Q.jpg?r=c7c,"After accidentally connecting over the Internet, two strangers form a tight friendship -- not knowing they already share a bond.",7.6,movie,2018,1h50m,,2018-09-01,tt7617988,0
342,70123119,Wake Up Sid,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABS_FCqsf-6qlSVGZmk5VIen6lMWI-9IE7_Dgdw9O8XY3GsOMx5DzhVZW9IdZTaXM4NNLP3nBu9YW-7wPoVfRTKsuZA.jpg?r=0eb,A spoiled trust fund brat finds himself stuck in a rut of meaningless late-night parties -- until he meets a significantly older woman and writer.,7.6,movie,2009,2h12m,,2018-10-01,tt1324059,0
343,81002866,The Sinking Of Van Der Wijck,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUW6MymKcZX5eK2TDGhiLOsgCl0D1OSB4mXH7731JUpGnbk0E54ckUKiNZySd9TaKHPps3W-JiL6Bg0ciWhnxMe4iA.jpg?r=286,"When a young man leaves home to fulfill the wishes of his late father, he meets and falls in love with a woman from a very different background.",7.6,movie,2013,2h43m,,2018-09-28,tt3418604,0
